TradeDate;Symbol;SecurityName;IsStock;Market;Last;LogReturnLast;SharesIssued
17.09.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3600.0000;0;2239810
18.09.2018 00:00;AFK;Arendals Fossekompani;1;OSE;;;2239810
19.09.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3540.0000;;2239810
20.09.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3520.0000;-0.0056657375356775;2239810
21.09.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3520.0000;0;2239810
24.09.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3580.0000;0.016901810802603;2239810
25.09.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3540.0000;-0.011236073266925;2239810
26.09.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3520.0000;-0.0056657375356775;2239810
27.09.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3540.0000;0.0056657375356775;2239810
28.09.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3520.0000;-0.0056657375356775;2239810
01.10.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3500.0000;-0.0056980211146378;2239810
02.10.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3460.0000;-0.011494379425734;2239810
03.10.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3360.0000;-0.029327615094521;2239810
04.10.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3380.0000;0.0059347355198156;2239810
05.10.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3380.0000;0;2239810
08.10.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3400.0000;0.0058997221271877;2239810
09.10.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3260.0000;-0.042048236243499;2239810
10.10.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3200.0000;-0.018576385572935;2239810
11.10.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3100.0000;-0.031748698314582;2239810
12.10.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3100.0000;0;2239810
15.10.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3220.0000;0.037979248065216;2239810
16.10.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3180.0000;-0.012500162764232;2239810
17.10.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3200.0000;0.0062696130135969;2239810
18.10.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3180.0000;-0.0062696130135969;2239810
19.10.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3200.0000;0.0062696130135969;2239810
22.10.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3180.0000;-0.0062696130135969;2239810
23.10.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3040.0000;-0.045023681373955;2239810
24.10.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3120.0000;0.025975486403262;2239810
25.10.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3000.0000;-0.039220713153282;2239810
26.10.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3020.0000;0.0066445427186697;2239810
29.10.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3060.0000;0.01315808457751;2239810
