TradeDate;Symbol;SecurityName;IsStock;Market;Last;LogReturnLast;SharesIssued
25.04.2018 00:00;NRC;NRC Group;1;OSE;54.6000;0;42327848
26.04.2018 00:00;NRC;NRC Group;1;OSE;54.6000;0;42327848
27.04.2018 00:00;NRC;NRC Group;1;OSE;54.6000;0;42327848
30.04.2018 00:00;NRC;NRC Group;1;OSE;54.6000;0;42327848
02.05.2018 00:00;NRC;NRC Group;1;OSE;54.0000;-0.011049836186585;42327848
03.05.2018 00:00;NRC;NRC Group;1;OSE;54.0000;0;42327848
04.05.2018 00:00;NRC;NRC Group;1;OSE;54.0000;0;42327848
07.05.2018 00:00;NRC;NRC Group;1;OSE;54.6000;0.011049836186585;42327848
08.05.2018 00:00;NRC;NRC Group;1;OSE;54.6000;0;42327848
09.05.2018 00:00;NRC;NRC Group;1;OSE;55.0000;0.0072993024816119;42327848
11.05.2018 00:00;NRC;NRC Group;1;OSE;55.2000;0.0036297680505788;42327848
14.05.2018 00:00;NRC;NRC Group;1;OSE;55.2000;0;42327848
15.05.2018 00:00;NRC;NRC Group;1;OSE;55.0000;-0.0036297680505788;42327848
16.05.2018 00:00;NRC;NRC Group;1;OSE;55.0000;0;42327848
18.05.2018 00:00;NRC;NRC Group;1;OSE;57.2000;0.039220713153281;42327848
22.05.2018 00:00;NRC;NRC Group;1;OSE;58.0000;0.013889112160667;42327848
23.05.2018 00:00;NRC;NRC Group;1;OSE;58.0000;0;42327848
24.05.2018 00:00;NRC;NRC Group;1;OSE;57.6000;-0.0069204428445735;42327848
25.05.2018 00:00;NRC;NRC Group;1;OSE;57.2000;-0.0069686693160937;42327848
28.05.2018 00:00;NRC;NRC Group;1;OSE;60.6000;0.057740994689517;42327848
29.05.2018 00:00;NRC;NRC Group;1;OSE;61.0000;0.0065789710980422;42327848
30.05.2018 00:00;NRC;NRC Group;1;OSE;60.0000;-0.016529301951211;42327848
31.05.2018 00:00;NRC;NRC Group;1;OSE;60.2000;0.0033277900926754;42327848
01.06.2018 00:00;NRC;NRC Group;1;OSE;60.4000;0.0033167526259934;42327848
04.06.2018 00:00;NRC;NRC Group;1;OSE;61.8000;0.022914259522876;42327848
